addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0, 4, 208, 0, 0, 0, 0, 0, 0, 0
15, 804, 8, 3444, 72, 1612, 430.5, 253071.0, 438401.25, 9, 480, 6, 1984, 164, 707, 330.6666666666667, 32879.22222222222, 142219.66666666666, 24, 1284, 14, 5428, 72, 1612, 387.7142857142857, 123347.93999999999, 311466.28571428574
10, 536, 14, 3504, 72, 651, 250.28571428571428, 44415.061224489786, 107058.0, 7, 380, 10, 2914, 83, 665, 291.4, 37582.439999999995, 122496.4, 17, 916, 24, 6418, 72, 665, 267.4166666666667, 40805.307958477504, 113490.66666666667
19, 1004, 33, 10497, 81, 2156, 318.09090909090907, 149568.87052341597, 250750.69696969696, 16, 848, 38, 29099, 83, 3338, 765.7631578947369, 652341.5491689751, 1238734.7631578948, 35, 1852, 71, 39596, 81, 3338, 557.6901408450705, 542431.2776702298, 779530.9014084507
40, 2128, 36, 13164, 72, 1634, 365.6666666666667, 115646.66666666669, 249358.77777777778, 24, 1280, 53, 14829, 83, 1402, 279.79245283018867, 102577.74937700249, 180861.56603773584, 64, 3408, 89, 27993, 72, 1634, 314.5280898876405, 107286.5840111089, 208568.3033707865
26, 1360, 28, 5809, 74, 645, 207.46428571428572, 34270.96301020409, 77312.39285714286, 19, 1004, 42, 25903, 83, 7374, 616.7380952380952, 1382182.0980725626, 1762547.9761904762, 45, 2364, 70, 31712, 74, 7374, 453.0285714285714, 1076611.5113998724, 1088453.7428571428
353, 18392, 36, 15389, 71, 1816, 427.47222222222223, 187409.36033950618, 370141.8611111111, 19, 1020, 536, 5317704, 83, 26116, 9921.089552238805, 55312916.615114726, 153740934.51865673, 372, 19412, 572, 5333093, 71, 26116, 9323.589160839161, 56355061.093409106, 144088227.28846154
182, 9472, 7, 3768, 79, 1218, 538.2857142857143, 148967.91836734692, 438719.4285714286, 1, 52, 321, 2799554, 103, 22800, 8721.352024922118, 38547968.63931833, 114609949.78193146, 183, 9524, 328, 2803322, 79, 22800, 8546.713414634147, 38848260.30144277, 112173368.64634146
8, 432, 4, 1872, 85, 777, 468.0, 63275.0, 282299.0, 1, 60, 7, 1641, 87, 535, 234.42857142857142, 21799.959183673465, 76756.71428571429, 9, 492, 11, 3513, 85, 777, 319.3636363636364, 40446.00000000001, 151499.36363636365
12, 632, 8, 3123, 157, 767, 390.375, 55757.734375, 208150.375, 4, 232, 21, 138272, 103, 16441, 6584.380952380952, 31600724.04535147, 74954796.57142857, 16, 864, 29, 141395, 103, 16441, 4875.689655172414, 31709880.824399997, 54335032.10344828
290, 15080, 10, 5376, 94, 1967, 537.6, 423646.04000000015, 712659.8, 1, 52, 527, 4238753, 90, 24382, 8043.174573055028, 37885489.593812674, 102578146.80645162, 291, 15132, 537, 4244129, 90, 24382, 7903.405959031657, 38057880.14384293, 100681210.3631285
5, 260, 1, 1563, 1563, 1563, 1563.0, 0.0, 2442969.0, 3, 156, 5, 2113, 103, 1062, 422.6, 109283.44000000002, 287874.2, 8, 416, 6, 3676, 103, 1563, 612.6666666666666, 206828.92561983468, 647056.6666666666
8, 416, 11, 3696, 87, 1235, 336.0, 110817.63636363637, 223713.63636363635, 7, 364, 21, 68676, 83, 17428, 3270.285714285714, 31693961.34693878, 42388730.0, 15, 780, 32, 72372, 83, 17428, 2261.625, 26555072.882164463, 27894505.625
251, 13076, 48, 6338, 72, 1232, 132.04166666666666, 36274.95659722222, 53709.958333333336, 2, 104, 459, 4179657, 83, 23220, 9106.006535947712, 41935978.56422743, 124855333.59694989, 253, 13180, 507, 4185995, 72, 23220, 8256.400394477318, 43656761.15034999, 113039795.26429981
2, 104, 1, 698, 698, 698, 698.0, 0.0, 487204.0, 0, 0, 2, 508, 217, 291, 254.0, 1369.0, 65885.0, 2, 104, 3, 1206, 217, 698, 402.0, 32636.960000000003, 206324.66666666666
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
140, 7316, 50, 4633, 72, 184, 92.66, 868.3044, 9454.18, 1, 52, 358, 3323858, 105, 24675, 9284.519553072625, 48277758.38369589, 134480061.7150838, 141, 7368, 408, 3328491, 72, 24675, 8158.066176470588, 50281567.815754764, 118000820.59558824
185, 9620, 4, 2212, 154, 1218, 553.0, 194579.0, 500388.0, 0, 0, 413, 3615755, 105, 24668, 8754.854721549636, 38392079.62538327, 115039560.82082324, 185, 9620, 417, 3617967, 105, 24668, 8676.179856115108, 38530627.69983452, 113940863.71942446
7, 364, 3, 468, 156, 156, 156.0, 0.0, 24336.0, 0, 0, 21, 199027, 105, 18642, 9477.47619047619, 39022674.05895691, 128845229.0, 7, 364, 24, 199495, 105, 18642, 8312.291666666666, 41827646.26469135, 112742617.375
1, 52, 2, 756, 123, 633, 378.0, 65025.0, 207909.0, 0, 0, 2, 307, 87, 220, 153.5, 4422.25, 27984.5, 1, 52, 4, 1063, 87, 633, 265.75, 35823.222222222226, 117946.75
158, 8216, 7, 2182, 94, 844, 311.7142857142857, 84905.63265306121, 182071.42857142858, 3, 156, 324, 2993473, 105, 23220, 9239.114197530864, 36543782.95918115, 121905014.11419754, 161, 8372, 331, 2995655, 94, 23220, 9050.317220543806, 36996782.90949479, 119330812.90936556
7, 364, 3, 468, 156, 156, 156.0, 0.0, 24336.0, 1, 52, 24, 199354, 105, 18643, 8306.416666666666, 38341370.32638889, 107337928.16666667, 8, 416, 27, 199822, 105, 18643, 7400.814814814815, 39763741.86236062, 95414195.7037037
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
150, 7800, 3, 462, 154, 154, 154.0, 0.0, 23716.0, 0, 0, 394, 3550777, 90, 24382, 9012.124365482234, 41285081.733264185, 122503467.31218274, 150, 7800, 397, 3551239, 90, 24382, 8945.186397984886, 41424969.301024005, 121577927.62972292
6, 312, 3, 469, 156, 157, 156.33333333333334, 0.22222222222222224, 24440.333333333332, 0, 0, 25, 198667, 90, 20324, 7946.68, 38893987.817600004, 102043710.84, 6, 312, 28, 199136, 90, 20324, 7112.0, 39933247.750089005, 91113074.71428572
3, 156, 5, 2323, 91, 1234, 464.6, 159601.03999999998, 375454.2, 3, 156, 6, 1001, 87, 346, 166.83333333333334, 8368.47222222222, 36201.833333333336, 6, 312, 11, 3324, 87, 1234, 302.1818181818182, 71256.59515570935, 190407.45454545456
163, 8488, 7, 1283, 87, 438, 183.28571428571428, 14264.204081632653, 47857.857142857145, 5, 260, 343, 2778970, 83, 23220, 8101.953352769679, 37176386.43514182, 102818034.56559767, 168, 8748, 350, 2780253, 83, 23220, 7943.58, 37428000.45632995, 100762631.03142858
56, 2912, 6, 811, 91, 157, 135.16666666666666, 911.4722222222225, 19181.5, 3, 156, 164, 1573061, 83, 26116, 9591.835365853658, 46976995.46679804, 138980301.15243903, 59, 3068, 170, 1573872, 83, 26116, 9258.070588235294, 47710755.89918068, 134075791.04705882
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 312, 0, 0, 0, 0, 0, 0, 0, 2, 104, 4, 334, 76, 91, 83.5, 56.25, 7028.5, 8, 416, 4, 334, 76, 91, 83.5, 56.25, 7028.5
180, 9360, 5, 779, 155, 157, 155.8, 0.96, 24274.6, 0, 0, 486, 4172358, 90, 18876, 8585.098765432098, 37808457.57049231, 111512378.38271604, 180, 9360, 491, 4173137, 90, 18876, 8499.260692464359, 37976732.86329907, 110377061.64358452
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 104, 1, 157, 157, 157, 157.0, 0.0, 24649.0, 0, 0, 9, 66243, 105, 17428, 7360.333333333333, 37220296.222222224, 91394803.0, 2, 104, 10, 66400, 105, 17428, 6640.0, 37848547.11357341, 82257787.6
170, 8840, 2, 310, 155, 155, 155.0, 0.0, 24025.0, 0, 0, 309, 2544323, 83, 18876, 8234.05501618123, 34358359.00344571, 102158021.01294498, 170, 8840, 311, 2544633, 83, 18876, 8182.099678456591, 34457398.41931321, 101501210.74919614
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
