addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
13, 692, 16, 3469, 71, 610, 216.8125, 38325.77734375, 85333.4375, 15, 796, 12, 8531, 83, 2709, 710.9166666666666, 842400.2430555556, 1347802.75, 28, 1488, 28, 12000, 71, 2709, 428.57142857142856, 579363.7993749998, 626391.7142857143
17, 908, 7, 1239, 74, 569, 177.0, 28207.714285714286, 59536.71428571428, 6, 320, 23, 44620, 83, 5724, 1940.0, 3774704.9565217393, 7538304.956521739, 23, 1228, 30, 45859, 74, 5724, 1528.6333333333334, 3636178.7696689214, 5793259.033333333
6, 312, 6, 1810, 116, 569, 301.6666666666667, 36388.22222222222, 127391.0, 5, 276, 4, 10750, 632, 3695, 2687.5, 1564208.25, 8786864.5, 11, 588, 10, 12560, 116, 3695, 1256.0, 2303436.5714285714, 3591180.4
2, 104, 1, 1719, 1719, 1719, 1719.0, 0.0, 2954961.0, 1, 52, 3, 1118, 103, 912, 372.6666666666667, 145440.22222222222, 284320.6666666667, 3, 156, 4, 2837, 103, 1719, 709.25, 346615.71428571426, 951980.75
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0
3, 156, 2, 2241, 200, 2041, 1120.5, 847320.25, 2102840.5, 0, 0, 3, 7300, 1669, 2948, 2433.3333333333335, 303806.88888888893, 6224918.0, 3, 156, 5, 9541, 200, 2948, 1908.2, 762847.359375, 4576087.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0
15, 780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 50769, 1500, 5844, 3384.6, 1946518.3733333333, 13402035.533333333, 15, 780, 15, 50769, 1500, 5844, 3384.6, 1946518.3733333335, 13402035.533333333
4, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16553, 1500, 5844, 3310.6, 1991870.2399999998, 12951942.6, 4, 208, 5, 16553, 1500, 5844, 3310.6, 1991870.2400000002, 12951942.6
2, 112, 8, 14607, 78, 2948, 1825.875, 1164119.859375, 4497939.375, 1, 60, 1, 275, 275, 275, 275.0, 0.0, 75625.0, 3, 172, 9, 14882, 78, 2948, 1653.5555555555557, 1316130.0099999998, 4006571.111111111
3, 156, 6, 8339, 178, 2786, 1389.8333333333333, 1260644.8055555555, 3192281.5, 7, 364, 5, 11997, 103, 5643, 2399.4, 4290523.44, 10047643.8, 10, 520, 11, 20336, 103, 5643, 1848.7272727272727, 3393199.77734375, 6308355.2727272725
5, 268, 6, 13729, 569, 2948, 2288.1666666666665, 669453.1388888889, 5905159.833333333, 5, 268, 2, 5575, 2477, 3098, 2787.5, 96410.25, 7866566.5, 10, 536, 8, 19304, 569, 3098, 2413.0, 500076.09, 6395511.5
23, 1212, 9, 3617, 85, 932, 401.8888888888889, 112656.54320987655, 274171.22222222225, 8, 432, 33, 113745, 197, 18876, 3446.818181818182, 16845148.512396693, 28725704.09090909, 31, 1644, 42, 117362, 85, 18876, 2794.3333333333335, 15816329.844622226, 22628947.04761905
153, 7988, 22, 28377, 116, 2948, 1289.8636363636363, 753711.6632231404, 2417459.8636363638, 7, 388, 222, 2204307, 101, 26116, 9929.31081081081, 58984088.30429754, 157575301.481982, 160, 8376, 244, 2232684, 101, 26116, 9150.344262295082, 59592435.12621802, 143585660.02459016
378, 19688, 30, 24499, 116, 2948, 816.6333333333333, 284600.4988888889, 951490.5, 20, 1080, 510, 5241803, 228, 23220, 10278.045098039216, 46276610.40384852, 151914821.44117647, 398, 20768, 540, 5266302, 116, 23220, 9752.41111111111, 47447142.878208615, 143527969.7222222
278, 14456, 22, 25718, 116, 2948, 1169.0, 442900.36363636365, 1809461.3636363635, 3, 156, 472, 4674154, 379, 29012, 9902.868644067798, 56368455.7369829, 154435263.11864406, 281, 14612, 494, 4699872, 116, 29012, 9513.910931174089, 56792460.6423449, 147638162.63562754
228, 11856, 17, 17628, 1034, 1038, 1036.9411764705883, 1.9377162629757783, 1075248.9411764706, 0, 0, 678, 5774246, 461, 26116, 8516.587020648967, 49147269.15983154, 121679523.64011799, 228, 11856, 695, 5791874, 461, 26116, 8333.63165467626, 49222860.87054202, 118729491.02158274
373, 19428, 20, 19019, 116, 2722, 950.95, 263676.04750000004, 1167981.95, 3, 164, 599, 6316893, 363, 24668, 10545.731218697829, 56296583.492030405, 167509030.42904842, 376, 19592, 619, 6335912, 116, 24668, 10235.722132471728, 56863336.588588394, 162134521.59289175
409, 21256, 28, 27314, 195, 1036, 975.5, 46861.53571428572, 998461.7857142857, 0, 0, 700, 7418434, 460, 26116, 10597.762857142858, 55060856.692334704, 167373434.26857144, 409, 21256, 728, 7445748, 195, 26116, 10227.675824175823, 55762003.7017964, 160974396.8653846
145, 7540, 10, 9519, 195, 1036, 951.9, 63655.29, 969768.9, 0, 0, 307, 3035458, 460, 26116, 9887.485342019543, 61863622.81656039, 159625989.20521173, 145, 7540, 317, 3044977, 195, 26116, 9605.605678233438, 62132295.18213499, 154621061.11987382
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
1, 40, 2, 395, 195, 200, 197.5, 6.25, 39012.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 2, 395, 195, 200, 197.5, 6.25, 39012.5
0, 0, 6, 11081, 68, 2948, 1846.8333333333333, 1578659.472222222, 4989452.833333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11081, 68, 2948, 1846.8333333333333, 1578659.472222222, 4989452.833333333
1, 52, 14, 28733, 195, 2948, 2052.3571428571427, 1311708.943877551, 5523878.785714285, 5, 260, 1, 1290, 1290, 1290, 1290.0, 0.0, 1664100.0, 6, 312, 15, 30023, 195, 2948, 2001.5333333333333, 1211312.80859375, 5266560.2
4, 208, 4, 11462, 2618, 2948, 2865.5, 20418.75, 8231509.0, 10, 520, 4, 13788, 1948, 4758, 3447.0, 1171673.0, 13053482.0, 14, 728, 8, 25250, 1948, 4758, 3156.25, 863064.3055555555, 10642495.5
131, 6812, 10, 15726, 68, 2948, 1572.6, 1027939.0399999998, 3501009.8, 0, 0, 247, 2259647, 461, 23220, 9148.368421052632, 45569152.91284892, 129261797.68016194, 131, 6812, 257, 2275373, 68, 23220, 8853.591439688716, 45801540.17151676, 124368381.80933852
185, 9620, 14, 11873, 68, 1038, 848.0714285714286, 132057.4948979592, 851282.6428571428, 3, 156, 330, 3073977, 460, 27564, 9315.081818181818, 51763875.82057851, 138534625.1, 188, 9776, 344, 3085850, 68, 27564, 8970.494186046511, 52149588.93398065, 132931233.25581396
262, 13624, 25, 25899, 1032, 1038, 1035.96, 2.7584, 1073215.88, 1, 52, 485, 5325840, 460, 26116, 10981.113402061856, 62874826.61600596, 183459678.16494846, 263, 13676, 510, 5351739, 460, 26116, 10493.605882352942, 63717695.33564708, 174519165.30784315
423, 21996, 19, 19733, 1034, 1040, 1038.578947368421, 3.7174515235457064, 1078649.9473684211, 0, 0, 748, 7633971, 460, 26116, 10205.8435828877, 54898250.319116585, 159057493.55748662, 423, 21996, 767, 7653704, 460, 26116, 9978.753585397653, 55250490.793512605, 155144067.18383312
389, 20228, 23, 22050, 68, 1038, 958.695652173913, 65154.64650283555, 984252.0, 0, 0, 649, 7249309, 249, 26116, 11169.967642526964, 56379584.75550152, 181147761.89060092, 389, 20228, 672, 7271359, 68, 26116, 10820.474702380952, 57182934.08011962, 174981451.28422618
175, 9100, 11, 9591, 68, 1038, 871.9090909090909, 122557.17355371901, 882782.6363636364, 0, 0, 396, 3931458, 442, 26116, 9927.924242424242, 58675422.484159775, 157239102.24747476, 175, 9100, 407, 3941049, 68, 26116, 9683.167076167076, 58981382.77368647, 153013255.77149877
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
1, 52, 4, 10247, 2014, 2948, 2561.75, 162230.1875, 6724793.25, 0, 0, 1, 237, 237, 237, 237.0, 0.0, 56169.0, 1, 52, 5, 10484, 237, 2948, 2096.8, 1309145.1388888888, 5391068.4
2, 104, 5, 12883, 1977, 2948, 2576.6, 207629.44, 6846497.0, 6, 312, 2, 5994, 1290, 4704, 2997.0, 2913849.0, 11895858.0, 8, 416, 7, 18877, 1290, 4704, 2696.714285714286, 1454032.2469135802, 8289171.571428572
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
