addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 432, 13, 3288, 83, 610, 252.92307692307693, 41086.840236686396, 105056.92307692308, 12, 640, 6, 6814, 83, 2708, 1135.6666666666667, 1261405.5555555553, 2551144.3333333335, 20, 1072, 19, 10102, 83, 2708, 531.6842105263158, 821337.1904000001, 877505.5789473684
23, 1220, 11, 1702, 76, 569, 154.72727272727272, 18917.289256198346, 42857.818181818184, 11, 580, 35, 60430, 83, 5724, 1726.5714285714287, 3322205.9591836734, 6303254.857142857, 34, 1800, 46, 62132, 76, 5724, 1350.695652173913, 3163572.2469135793, 4806203.391304348
5, 260, 4, 1494, 178, 569, 373.5, 38220.25, 177722.5, 4, 224, 2, 7390, 3695, 3695, 3695.0, 0.0, 13653025.0, 9, 484, 6, 8884, 178, 3695, 1480.6666666666667, 2777200.6875, 4669490.0
1, 52, 2, 1919, 200, 1719, 959.5, 576840.25, 1497480.5, 1, 52, 3, 1119, 103, 913, 373.0, 145800.0, 284929.0, 2, 104, 5, 3038, 103, 1719, 607.6, 318056.734375, 769949.6
1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 268, 68, 200, 134.0, 4356.0, 22312.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 268, 68, 200, 134.0, 4356.0, 22312.0
0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0
2, 104, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 1, 52, 2, 7283, 1703, 5580, 3641.5, 3757782.25, 17018304.5, 3, 156, 3, 7483, 200, 5580, 2494.3333333333335, 4901253.36, 11358869.666666666
0, 0, 2, 2109, 68, 2041, 1054.5, 973182.25, 2085152.5, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 2, 2109, 68, 2041, 1054.5, 973182.25, 2085152.5
19, 988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 59602, 1436, 6846, 3136.9473684210525, 1508912.681440443, 11349351.47368421, 19, 988, 19, 59602, 1436, 6846, 3136.9473684210525, 1508912.6814404433, 11349351.47368421
2, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7973, 2077, 2948, 2657.6666666666665, 168586.88888888888, 7231779.0, 2, 104, 3, 7973, 2077, 2948, 2657.6666666666665, 168586.88888888888, 7231779.0
2, 112, 8, 14504, 95, 2948, 1813.0, 1184548.0, 4471517.0, 1, 60, 1, 223, 223, 223, 223.0, 0.0, 49729.0, 3, 172, 9, 14727, 95, 2948, 1636.3333333333333, 1352134.4, 3980207.222222222
3, 156, 4, 5321, 178, 2774, 1330.25, 1064306.1875, 2833871.25, 5, 260, 4, 11730, 103, 5631, 2932.5, 3911082.75, 12510639.0, 8, 416, 8, 17051, 103, 5631, 2131.375, 3532647.243055556, 7672255.125
4, 216, 7, 16166, 224, 2948, 2309.4285714285716, 794805.1020408163, 6128265.428571428, 6, 312, 3, 5833, 256, 3099, 1944.3333333333333, 1489508.222222222, 5269940.333333333, 10, 528, 10, 21999, 224, 3099, 2199.9, 1148563.7633136096, 5870767.9
14, 728, 2, 672, 103, 569, 336.0, 54289.0, 167185.0, 4, 216, 15, 46085, 197, 7284, 3072.3333333333335, 3056621.822222221, 12495853.933333334, 18, 944, 17, 46757, 103, 7284, 2750.4117647058824, 3307697.90234375, 11045422.294117646
59, 3100, 17, 12003, 116, 1036, 706.0588235294117, 130146.52595155708, 628665.5882352941, 11, 604, 76, 640178, 292, 24668, 8423.394736842105, 57386868.39681442, 128340447.28947368, 70, 3704, 93, 652181, 116, 24668, 7012.698924731183, 57015643.056125484, 104995282.89247312
186, 9680, 40, 49720, 116, 2948, 1243.0, 483750.95, 2028799.95, 4, 216, 297, 3037516, 379, 27564, 10227.3265993266, 64670539.2232992, 169268748.5925926, 190, 9896, 337, 3087236, 116, 27564, 9160.937685459941, 65392224.39820279, 149418309.58456972
187, 9724, 34, 39907, 805, 2948, 1173.735294117647, 233361.37110726646, 1611015.9117647058, 1, 52, 374, 3880444, 362, 26116, 10375.51871657754, 70180071.77371386, 177831460.4117647, 188, 9776, 408, 3920351, 362, 26116, 9608.703431372549, 70660275.29001805, 163146423.37009802
195, 10148, 16, 15993, 85, 2722, 999.5625, 290907.74609375, 1290032.9375, 5, 268, 528, 5245590, 101, 26116, 9934.829545454546, 53629705.58458161, 152330543.6818182, 200, 10416, 544, 5261583, 85, 26116, 9672.027573529413, 54007445.47281463, 147888175.71875
315, 16380, 24, 23615, 116, 1036, 983.9583333333334, 36747.3732638889, 1004921.375, 2, 104, 575, 5817177, 363, 29012, 10116.829565217391, 57150136.57964764, 159500377.03130436, 317, 16484, 599, 5840792, 116, 29012, 9750.904841402336, 57652844.9234152, 153149974.80133557
355, 18460, 25, 25888, 1032, 1036, 1035.52, 1.6895999999999998, 1072303.36, 0, 0, 649, 6689350, 460, 27564, 10307.164869029275, 69351093.81719416, 175588741.45454547, 355, 18460, 674, 6715238, 460, 27564, 9963.26112759644, 69634311.95030877, 169115579.8041543
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
