addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 60, 0, 0, 0, 0, 0, 0, 0, 1, 60, 0, 0, 0, 0, 0, 0, 0, 2, 120, 0, 0, 0, 0, 0, 0, 0
9, 476, 18, 3826, 71, 593, 212.55555555555554, 32908.8024691358, 78088.66666666667, 15, 788, 12, 8425, 83, 2710, 702.0833333333334, 850128.5763888889, 1343049.5833333333, 24, 1264, 30, 12251, 71, 2710, 408.3666666666667, 558578.2517006804, 584073.0333333333
20, 1060, 10, 1950, 68, 569, 195.0, 37036.8, 75061.8, 7, 380, 25, 44766, 83, 5724, 1790.64, 3461068.1503999997, 6667459.76, 27, 1440, 35, 46716, 68, 5724, 1334.7428571428572, 3244016.676666667, 4783917.485714286
10, 508, 7, 1926, 116, 569, 275.14285714285717, 35410.97959183673, 111114.57142857143, 6, 328, 8, 15041, 347, 3695, 1880.125, 1919052.609375, 5453922.625, 16, 836, 15, 16967, 116, 3695, 1131.1333333333334, 1891154.8355387524, 2960612.2
2, 104, 1, 2042, 2042, 2042, 2042.0, 0.0, 4169764.0, 1, 52, 3, 1302, 103, 1096, 434.0, 219122.0, 407478.0, 3, 156, 4, 3344, 103, 2042, 836.0, 504430.77551020397, 1348049.5
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 2288, 200, 2088, 1144.0, 891136.0, 2199872.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2288, 200, 2088, 1144.0, 891136.0, 2199872.0
2, 104, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 1, 52, 2, 7436, 1753, 5683, 3718.0, 3861225.0, 17684749.0, 3, 156, 3, 7636, 200, 5683, 2545.3333333333335, 5069191.840000001, 11803166.0
0, 0, 2, 2235, 68, 2167, 1117.5, 1101450.25, 2350256.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2235, 68, 2167, 1117.5, 1101450.25, 2350256.5
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 200, 200, 200, 200.0, 0.0, 40000.0
17, 884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 58909, 1500, 8740, 3465.235294117647, 3643076.2975778542, 15650931.94117647, 17, 884, 17, 58909, 1500, 8740, 3465.235294117647, 3643076.2975778547, 15650931.94117647
3, 164, 1, 95, 95, 95, 95.0, 0.0, 9025.0, 0, 0, 3, 8767, 223, 5844, 2922.3333333333335, 5290656.222222223, 13830688.333333334, 3, 164, 4, 8862, 95, 5844, 2215.5, 5513682.530612244, 10375272.5
3, 156, 9, 15053, 178, 2948, 1672.5555555555557, 1338136.4691358025, 4135578.5555555555, 3, 164, 2, 5995, 2580, 3415, 2997.5, 174306.25, 9159312.5, 6, 320, 11, 21048, 178, 3415, 1913.4545454545455, 1353982.7928994084, 5048984.7272727275
3, 157, 6, 8725, 65, 2948, 1454.1666666666667, 1503460.472222222, 3618061.1666666665, 5, 260, 3, 6012, 103, 5653, 2004.0, 6661502.0, 10677518.0, 8, 417, 9, 14737, 65, 5653, 1637.4444444444443, 4158060.409722222, 5971213.444444444
9, 476, 8, 14358, 85, 2948, 1794.75, 1427525.9375, 4648653.5, 4, 216, 8, 19092, 101, 5844, 2386.5, 2717050.75, 8412433.0, 13, 692, 16, 33450, 85, 5844, 2090.625, 2365024.2708333335, 6530543.25
