addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 1, 40, 0, 0, 0, 0, 0, 0, 0, 1, 40, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 395, 195, 200, 197.5, 6.25, 39012.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 395, 195, 200, 197.5, 6.25, 39012.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 279, 84, 195, 139.5, 3080.25, 22540.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 279, 84, 195, 139.5, 3080.25, 22540.5
0, 0, 2, 276, 76, 200, 138.0, 3844.0, 22888.0, 2, 80, 0, 0, 0, 0, 0, 0, 0, 2, 80, 2, 276, 76, 200, 138.0, 3844.0, 22888.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 960, 21, 4774, 76, 610, 227.33333333333334, 35646.88888888889, 87327.33333333333, 18, 960, 25, 35109, 83, 5724, 1404.36, 2828124.6303999997, 4800351.64, 36, 1920, 46, 39883, 76, 5724, 867.0217391304348, 2290746.540765722, 2648753.586956522
23, 1224, 17, 2786, 68, 569, 163.88235294117646, 25802.809688581317, 52660.23529411765, 13, 680, 23, 30079, 83, 5724, 1307.7826086956522, 2961191.5614366727, 4671486.9130434785, 36, 1904, 40, 32865, 68, 5724, 821.625, 2426913.8447971777, 2708485.575
12, 612, 12, 3917, 83, 696, 326.4166666666667, 50369.24305555556, 156917.08333333334, 12, 648, 9, 13268, 83, 3834, 1474.2222222222222, 2616384.61728395, 4789715.777777778, 24, 1260, 21, 17185, 83, 3834, 818.3333333333334, 1906168.29, 2142402.238095238
1, 52, 1, 1719, 1719, 1719, 1719.0, 0.0, 2954961.0, 1, 52, 2, 206, 103, 103, 103.0, 0.0, 10609.0, 2, 104, 3, 1925, 103, 1719, 641.6666666666666, 417832.95999999996, 992059.6666666666
1, 52, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 1, 913, 913, 913, 913.0, 0.0, 833569.0, 1, 52, 2, 981, 68, 913, 490.5, 158672.22222222222, 419096.5
0, 0, 2, 268, 68, 200, 134.0, 4356.0, 22312.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 268, 68, 200, 134.0, 4356.0, 22312.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0
3, 156, 2, 268, 68, 200, 134.0, 4356.0, 22312.0, 1, 52, 3, 7299, 1234, 4396, 2433.0, 1958222.0, 7877711.0, 4, 208, 5, 7567, 68, 4396, 1513.4, 2460768.1875, 4735551.4
0, 0, 2, 2109, 68, 2041, 1054.5, 973182.25, 2085152.5, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 2, 2109, 68, 2041, 1054.5, 973182.25, 2085152.5
6, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16997, 1054, 5287, 2832.8333333333335, 1862104.1388888888, 9887048.833333334, 6, 312, 6, 16997, 1054, 5287, 2832.8333333333335, 1862104.1388888892, 9887048.833333334
11, 572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 50333, 477, 8740, 3871.769230769231, 4132308.3313609464, 19122905.307692308, 11, 572, 13, 50333, 477, 8740, 3871.769230769231, 4132308.331360948, 19122905.307692308
1, 60, 1, 78, 78, 78, 78.0, 0.0, 6084.0, 0, 0, 1, 275, 275, 275, 275.0, 0.0, 75625.0, 1, 60, 2, 353, 78, 275, 176.5, 8624.22222222222, 40854.5
4, 208, 9, 14608, 157, 2948, 1623.111111111111, 1322328.5432098766, 3956818.222222222, 6, 320, 3, 11640, 2580, 5645, 3880.0, 1673816.6666666667, 16728216.666666666, 10, 528, 12, 26248, 157, 5645, 2187.3333333333335, 2685375.1822222224, 7149667.833333333
2, 104, 6, 8217, 68, 2786, 1369.5, 1310687.25, 3186217.5, 3, 156, 3, 3458, 103, 3099, 1152.6666666666667, 1898008.222222222, 3226648.6666666665, 5, 260, 9, 11675, 68, 3099, 1297.2222222222222, 1616101.9097222222, 3199694.5555555555
21, 1100, 9, 14792, 85, 2948, 1643.5555555555557, 1317959.3580246912, 4019234.222222222, 8, 424, 28, 171067, 101, 23220, 6109.535714285715, 42920270.320153065, 80246696.96428572, 29, 1524, 37, 185859, 85, 23220, 5023.216216216216, 39539185.679053254, 61704881.7027027
35, 1836, 4, 1490, 157, 569, 372.5, 38792.75, 177549.0, 2, 120, 45, 252568, 1294, 23220, 5612.622222222222, 28670929.56839507, 60172457.777777776, 37, 1956, 49, 254058, 157, 23220, 5184.857142857143, 28571281.954277948, 55274914.20408163
151, 7876, 35, 38862, 116, 2948, 1110.3428571428572, 581615.9967346941, 1814477.2571428572, 11, 596, 223, 2015568, 292, 23220, 9038.421524663678, 58242075.140702605, 139935138.79820627, 162, 8472, 258, 2054430, 116, 23220, 7962.906976744186, 58287216.04092307, 121197839.75193799
528, 27456, 35, 37458, 417, 2948, 1070.2285714285715, 114846.29061224492, 1260235.4857142856, 6, 312, 868, 8274306, 136, 26116, 9532.610599078342, 55975172.005048946, 146845836.83870968, 534, 27768, 903, 8311764, 136, 26116, 9204.611295681063, 56258498.6599378, 141202984.0730897
379, 19708, 35, 39316, 172, 2948, 1123.3142857142857, 279043.3012244898, 1540878.2857142857, 4, 208, 877, 9078496, 460, 26116, 10351.76282782212, 51821473.28924537, 158980466.9327252, 383, 19916, 912, 9117812, 172, 26116, 9997.600877192983, 52446654.25847729, 152938377.45614034
134, 6988, 5, 5190, 1034, 1039, 1038.0, 4.0, 1077448.0, 0, 0, 455, 4514083, 461, 26116, 9921.061538461538, 47700073.591817416, 146127535.64175823, 134, 6988, 460, 4519273, 461, 26116, 9824.506521739131, 47868256.74576608, 144550904.25434783
66, 3468, 9, 10170, 116, 2722, 1130.0, 1301268.888888889, 2578168.888888889, 6, 320, 110, 1145447, 363, 20324, 10413.154545454545, 46607275.31247935, 155041062.9, 72, 3788, 119, 1155617, 116, 20324, 9711.067226890757, 48080448.94044737, 143510255.78991598
10, 528, 23, 38606, 103, 2948, 1678.5217391304348, 1506256.4234404534, 4323691.652173913, 17, 916, 6, 12461, 197, 4847, 2076.8333333333335, 3872130.8055555555, 8185367.5, 27, 1444, 29, 51067, 103, 4847, 1760.9310344827586, 2353158.6497959187, 5122659.068965517
