addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
7, 380, 14, 3293, 71, 612, 235.21428571428572, 41240.5969387755, 96566.35714285714, 13, 692, 6, 6821, 83, 2710, 1136.8333333333333, 1261565.8055555557, 2553955.8333333335, 20, 1072, 20, 10114, 71, 2710, 505.7, 806494.3032544379, 833783.2
20, 1048, 8, 1343, 87, 569, 167.875, 25209.359375, 53391.375, 9, 476, 27, 45858, 83, 5724, 1698.4444444444443, 3575546.3950617285, 6460259.925925926, 29, 1524, 35, 47201, 83, 5724, 1348.6, 3380711.4654006246, 4995832.828571429
6, 328, 4, 1454, 116, 569, 363.5, 43112.25, 175244.5, 3, 172, 3, 3577, 217, 2728, 1192.3333333333333, 1207840.2222222222, 2629499.0, 9, 500, 7, 5031, 116, 2728, 718.7142857142857, 906820.5600000002, 1227067.857142857
3, 156, 3, 2075, 178, 1719, 691.6666666666666, 527706.8888888889, 1006109.6666666666, 2, 104, 4, 7596, 103, 3695, 1899.0, 3225616.0, 6831817.0, 5, 260, 7, 9671, 103, 3695, 1381.5714285714287, 2778944.016528925, 4335085.285714285
1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 913, 913, 913, 913.0, 0.0, 833569.0, 2, 104, 1, 913, 913, 913, 913.0, 0.0, 833569.0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 40, 2, 1833, 68, 1765, 916.5, 719952.25, 1559924.5, 1, 52, 0, 0, 0, 0, 0, 0, 0, 2, 92, 2, 1833, 68, 1765, 916.5, 719952.25, 1559924.5
9, 476, 5, 1705, 75, 745, 341.0, 71292.4, 187573.4, 2, 112, 9, 12122, 101, 3548, 1346.888888888889, 1700339.6543209876, 3514449.3333333335, 11, 588, 14, 13827, 75, 3548, 987.6428571428571, 1518340.9527410204, 2326279.3571428573
5, 256, 5, 2868, 68, 2041, 573.6, 573582.6400000001, 902599.6, 3, 164, 4, 4345, 106, 3545, 1086.25, 2024830.6875, 3204769.75, 8, 420, 9, 7213, 68, 3545, 801.4444444444445, 1528861.9171597636, 1925786.3333333333
6, 312, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 6, 18920, 979, 5844, 3153.3333333333335, 2469699.222222222, 12413210.333333334, 6, 312, 7, 18988, 68, 5844, 2712.5714285714284, 2955647.6923076925, 10640555.142857144
12, 624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 48284, 1324, 14532, 3714.153846153846, 11550967.668639055, 25345906.46153846, 12, 624, 13, 48284, 1324, 14532, 3714.153846153846, 11550967.668639055, 25345906.46153846
1, 60, 2, 163, 68, 95, 81.5, 182.25, 6824.5, 0, 0, 1, 223, 223, 223, 223.0, 0.0, 49729.0, 1, 60, 3, 386, 68, 223, 128.66666666666666, 5096.6875, 21126.0
5, 260, 8, 14503, 178, 2948, 1812.875, 1171222.609375, 4457738.375, 6, 320, 4, 11681, 1290, 4396, 2920.25, 1299025.1875, 9826885.25, 11, 580, 12, 26184, 178, 4396, 2182.0, 1541693.74609375, 6247454.0
2, 104, 6, 10809, 222, 2786, 1801.5, 1119311.25, 4364713.5, 3, 156, 3, 3457, 103, 3098, 1152.3333333333333, 1896710.8888888888, 3224583.0, 5, 260, 9, 14266, 103, 3098, 1585.111111111111, 1613365.4097222222, 3984670.0
7, 372, 8, 11526, 68, 2948, 1440.75, 1474995.9375, 3550756.5, 7, 372, 7, 15881, 369, 3634, 2268.714285714286, 1404365.0612244897, 6551429.571428572, 14, 744, 15, 27407, 68, 3634, 1827.1333333333334, 1588682.8677685952, 4951070.6
54, 2792, 6, 1898, 85, 868, 316.3333333333333, 88787.22222222223, 188854.0, 4, 216, 63, 407503, 101, 17428, 6468.3015873015875, 39376320.6868229, 81215246.1111111, 58, 3008, 69, 409401, 85, 17428, 5933.347826086957, 39232633.17676768, 74169472.88405797
119, 6228, 33, 34934, 116, 2948, 1058.6060606060605, 656613.753902663, 1777260.5454545454, 12, 664, 169, 1561702, 292, 26116, 9240.84023668639, 59414941.62536327, 144808069.90532544, 131, 6892, 202, 1596636, 116, 26116, 7904.138613861386, 59613795.51588553, 121441650.55445544
321, 16692, 34, 34347, 68, 2948, 1010.2058823529412, 167139.1634948097, 1187655.0882352942, 5, 260, 533, 5375308, 379, 29012, 10085.005628517823, 61876089.0900246, 163583427.61726078, 326, 16952, 567, 5409655, 68, 29012, 9540.83774250441, 62435469.92804215, 153845409.51146385
378, 19656, 29, 33733, 157, 2948, 1163.2068965517242, 306324.78478002374, 1659375.0689655172, 3, 156, 702, 7144320, 250, 26116, 10177.094017094018, 58420661.65497845, 161993904.2877493, 381, 19812, 731, 7178053, 157, 26116, 9819.497948016417, 58855591.69787225, 155633163.73050615
156, 8132, 13, 13458, 116, 2722, 1035.2307692307693, 960767.8698224853, 2032470.6153846155, 4, 216, 262, 2740497, 363, 26116, 10459.912213740457, 46548955.67549968, 155958719.1946565, 160, 8348, 275, 2753955, 116, 26116, 10014.381818181819, 47543591.62672826, 148682205.62545455
481, 25012, 30, 51899, 195, 2948, 1729.9666666666667, 865816.4322222224, 3858601.1, 13, 676, 772, 8206560, 461, 26116, 10630.259067357512, 55008000.25412762, 168010408.09326425, 494, 25688, 802, 8258459, 195, 26116, 10297.33042394015, 55457108.284675606, 161870066.18578553
