addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
29, 1524, 18, 3931, 83, 613, 218.38888888888889, 33896.12654320987, 81589.83333333333, 16, 848, 36, 64307, 83, 5724, 1786.3055555555557, 2825441.3233024688, 6016328.861111111, 45, 2372, 54, 68238, 83, 5724, 1263.6666666666667, 2660470.3117283946, 4038082.5185185187
14, 760, 12, 3353, 83, 569, 279.4166666666667, 46465.743055555555, 124539.41666666667, 12, 656, 14, 8787, 83, 2728, 627.6428571428571, 768697.5153061226, 1162633.0714285714, 26, 1416, 26, 12140, 83, 2728, 466.9230769230769, 577492.8943749998, 683512.9230769231
6, 312, 5, 2366, 91, 1719, 473.2, 389403.75999999995, 613322.0, 3, 156, 7, 8345, 91, 3695, 1192.142857142857, 2517772.408163266, 3938977.0, 9, 468, 12, 10711, 91, 3695, 892.5833333333334, 2057901.2077562327, 2553287.4166666665
2, 104, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 913, 913, 913, 913.0, 0.0, 833569.0, 3, 156, 1, 913, 913, 913, 913.0, 0.0, 833569.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 1765, 1765, 1765, 1765.0, 0.0, 3115225.0
4, 208, 2, 2241, 200, 2041, 1120.5, 847320.25, 2102840.5, 0, 0, 4, 7415, 101, 3268, 1853.75, 1350831.6875, 4787220.75, 4, 208, 6, 9656, 101, 3268, 1609.3333333333333, 1336154.29, 3892427.3333333335
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0
20, 1040, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 21, 67578, 200, 8338, 3218.0, 2721372.6666666665, 13076896.666666666, 20, 1040, 22, 67778, 200, 8338, 3080.818181818182, 2864980.337479719, 12484310.454545455
1, 60, 1, 78, 78, 78, 78.0, 0.0, 6084.0, 0, 0, 1, 275, 275, 275, 275.0, 0.0, 75625.0, 1, 60, 2, 353, 78, 275, 176.5, 8624.22222222222, 40854.5
3, 156, 8, 14563, 178, 2948, 1820.375, 1155658.234375, 4469423.375, 6, 320, 2, 5995, 2580, 3415, 2997.5, 174306.25, 9159312.5, 9, 476, 10, 20558, 178, 3415, 2055.8, 1136457.1875, 5407401.2
3, 156, 6, 8349, 200, 2786, 1391.5, 1255841.25, 3192113.5, 3, 156, 4, 9106, 103, 5649, 2276.5, 5213785.25, 10396237.5, 6, 312, 10, 17455, 103, 5649, 1745.5, 3709333.7397959186, 6073763.1
22, 1152, 9, 14792, 85, 2948, 1643.5555555555557, 1317959.3580246912, 4019234.222222222, 8, 424, 28, 214489, 101, 26116, 7660.321428571428, 68054862.07525511, 126735386.46428572, 30, 1576, 37, 229281, 85, 26116, 6196.783783783784, 63132839.25443788, 96885511.5945946
19, 988, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 19, 57777, 1817, 5844, 3040.8947368421054, 500106.1994459834, 9747147.0, 19, 988, 20, 57845, 68, 5844, 2892.25, 708090.2735042733, 9260020.85
107, 5612, 22, 14514, 116, 1039, 659.7272727272727, 133138.28925619836, 568378.3636363636, 13, 724, 137, 1187430, 292, 26116, 8667.372262773722, 64369583.489157654, 139492925.43065694, 120, 6336, 159, 1201944, 116, 26116, 7559.396226415094, 64006886.78045105, 120270661.05660377
248, 12912, 29, 34294, 68, 2948, 1182.551724137931, 826567.6266349584, 2224996.206896552, 13, 692, 339, 3215451, 122, 26116, 9485.106194690265, 58793283.13326547, 148760522.6578171, 261, 13604, 368, 3249745, 68, 26116, 8830.828804347826, 59127098.929372676, 137212886.0625
384, 19976, 26, 30495, 116, 2948, 1172.8846153846155, 347360.9482248521, 1723019.2692307692, 6, 320, 615, 6082233, 108, 26116, 9889.80975609756, 49435839.3475471, 147244176.35934958, 390, 20296, 641, 6112728, 108, 26116, 9536.23712948518, 49960049.279234834, 141341602.124805
