addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 484, 14, 3367, 71, 614, 240.5, 40680.67857142857, 98520.92857142857, 12, 640, 12, 8245, 83, 2709, 687.0833333333334, 864924.2430555555, 1337007.75, 21, 1124, 26, 11612, 71, 2709, 446.61538461538464, 607661.8788088645, 670130.2307692308
30, 1580, 8, 1371, 74, 569, 171.375, 24882.734375, 54252.125, 7, 372, 31, 57735, 83, 5724, 1862.4193548387098, 3370402.8241415196, 6839008.677419355, 37, 1952, 39, 59106, 74, 5724, 1515.5384615384614, 3277522.3610204086, 5447263.743589744
4, 216, 4, 965, 80, 569, 241.25, 37702.6875, 95904.25, 4, 216, 3, 3519, 160, 2727, 1173.0, 1244588.6666666667, 2620517.6666666665, 8, 432, 7, 4484, 80, 2727, 640.5714285714286, 970192.21, 1177881.4285714286
18, 936, 5, 849, 68, 438, 169.8, 18677.760000000002, 47509.8, 4, 208, 21, 49007, 83, 5724, 2333.6666666666665, 3099137.174603175, 8545137.285714285, 22, 1144, 26, 49856, 68, 5724, 1917.5384615384614, 3216556.376641014, 6910978.153846154
20, 1064, 13, 3796, 83, 569, 292.0, 43166.0, 128430.0, 12, 648, 17, 36674, 84, 5724, 2157.294117647059, 2799339.3840830447, 7453257.294117647, 32, 1712, 30, 40470, 83, 5724, 1349.0, 2733172.9968311456, 4279165.466666667
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, 3068, 8, 7123, 91, 1497, 890.375, 360319.234375, 1153086.875, 5, 260, 61, 340171, 83, 13084, 5576.573770491803, 13562485.982262833, 44660661.0, 64, 3328, 69, 347294, 83, 13084, 5033.246376811594, 14018293.93994083, 39616304.57971015
37, 1924, 1, 91, 91, 91, 91.0, 0.0, 8281.0, 1, 52, 38, 295034, 237, 18876, 7764.0526315789475, 23247999.207756236, 83528512.4736842, 38, 1976, 39, 295125, 91, 18876, 7567.307692307692, 23700766.967785466, 81386968.07692307
14, 728, 1, 1486, 1486, 1486, 1486.0, 0.0, 2208196.0, 1, 52, 20, 227405, 1500, 18876, 11370.25, 48724886.9875, 178007472.05, 15, 780, 21, 228891, 1486, 18876, 10899.57142857143, 49861243.65377751, 169636077.95238096
61, 3180, 8, 4357, 83, 1468, 544.625, 288767.984375, 585384.375, 8, 424, 62, 617578, 83, 23220, 9960.935483870968, 52026297.995837666, 151246533.70967743, 69, 3604, 70, 621935, 83, 23220, 8884.785714285714, 53938759.89962121, 134028116.64285715
6, 312, 5, 1954, 87, 1458, 390.8, 287560.16000000003, 440284.8, 4, 208, 10, 44503, 91, 23220, 4450.3, 47044589.81000001, 66849759.9, 10, 520, 15, 46457, 87, 23220, 3097.133333333333, 40329910.32, 44713268.2
62, 3220, 13, 5001, 68, 1469, 384.6923076923077, 178663.90532544377, 326652.07692307694, 12, 632, 92, 892967, 83, 23220, 9706.16304347826, 52857362.72341681, 147066963.75, 74, 3852, 105, 897968, 68, 23220, 8552.076190476191, 54736573.57195495, 128899115.63809524
8, 416, 1, 1392, 1392, 1392, 1392.0, 0.0, 1937664.0, 0, 0, 20, 262082, 2948, 26116, 13104.1, 52751365.79, 224468802.6, 8, 416, 21, 263474, 1392, 26116, 12546.380952380952, 54728834.83164783, 213872081.7142857
1, 40, 3, 283, 68, 124, 94.33333333333333, 528.2222222222223, 9427.0, 2, 104, 1, 131, 131, 131, 131.0, 0.0, 17161.0, 3, 144, 4, 414, 68, 131, 103.5, 639.6, 11360.5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 185, 185, 185, 185.0, 0.0, 34225.0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 1, 185, 185, 185, 185.0, 0.0, 34225.0
2, 104, 1, 91, 91, 91, 91.0, 0.0, 8281.0, 1, 52, 4, 528, 83, 183, 132.0, 2051.0, 19475.0, 3, 156, 5, 619, 83, 183, 123.8, 1989.1358024691358, 17236.2
0, 0, 4, 458, 68, 212, 114.5, 3244.25, 16354.5, 1, 52, 1, 160, 160, 160, 160.0, 0.0, 25600.0, 1, 52, 5, 618, 68, 212, 123.6, 2622.888888888889, 18203.6
1, 52, 5, 1302, 91, 751, 260.4, 63384.64, 131192.8, 5, 260, 4, 427, 83, 131, 106.75, 408.1875, 11803.75, 6, 312, 9, 1729, 83, 751, 192.11111111111111, 30217.66863905326, 78131.0
1, 52, 1, 91, 91, 91, 91.0, 0.0, 8281.0, 1, 52, 3, 306, 83, 132, 102.0, 460.6666666666667, 10864.666666666666, 2, 104, 4, 397, 83, 132, 99.25, 409.6734693877552, 10218.75
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 1144, 2, 1666, 195, 1471, 833.0, 407044.0, 1100933.0, 0, 0, 43, 441170, 1827, 26116, 10259.767441860466, 65256169.29475392, 170518997.25581396, 22, 1144, 45, 442836, 195, 26116, 9840.8, 65756059.84039257, 162989305.5111111
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
