addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 432, 13, 3292, 83, 611, 253.23076923076923, 41233.40828402367, 105359.23076923077, 14, 744, 6, 6815, 83, 2709, 1135.8333333333333, 1261929.8055555557, 2552047.1666666665, 22, 1176, 19, 10107, 83, 2709, 531.9473684210526, 821602.9055999998, 877997.5263157894
32, 1668, 18, 3087, 68, 569, 171.5, 24105.25, 53517.5, 15, 796, 36, 53406, 83, 5724, 1483.5, 3350442.361111111, 5551214.611111111, 47, 2464, 54, 56493, 68, 5724, 1046.1666666666667, 2960589.9788888884, 3718648.907407407
19, 1020, 11, 3405, 83, 569, 309.54545454545456, 46757.70247933885, 142576.0909090909, 15, 812, 19, 31202, 83, 5724, 1642.2105263157894, 2582178.4819944603, 5279033.894736842, 34, 1832, 30, 34607, 83, 5724, 1153.5666666666666, 2322192.8962932113, 3395666.033333333
23, 1200, 11, 3220, 83, 569, 292.72727272727275, 38319.10743801653, 124008.36363636363, 8, 432, 17, 36431, 83, 5724, 2143.0, 2307392.588235294, 6899841.588235294, 31, 1632, 28, 39651, 83, 5724, 1416.107142857143, 2385022.7387654316, 4237907.107142857
9, 468, 2, 159, 68, 91, 79.5, 132.25, 6452.5, 1, 52, 9, 23011, 91, 5724, 2556.777777777778, 3516925.950617284, 10054038.555555556, 10, 520, 11, 23170, 68, 5724, 2106.3636363636365, 3717568.0475000003, 8227204.7272727275
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 2548, 4, 3797, 91, 1471, 949.25, 298743.1875, 1199818.75, 4, 208, 51, 227209, 83, 8740, 4455.078431372549, 3982103.562475971, 23829827.39215686, 53, 2756, 55, 231006, 83, 8740, 4200.109090909091, 4289411.773673905, 22184008.581818182
10, 520, 2, 1660, 200, 1460, 830.0, 396900.0, 1085800.0, 1, 52, 10, 112962, 4396, 13084, 11296.2, 8274104.359999999, 135878238.8, 11, 572, 12, 114622, 200, 13084, 9551.833333333334, 16610998.38016529, 113412832.33333333
5, 260, 1, 1380, 1380, 1380, 1380.0, 0.0, 1904400.0, 1, 52, 7, 74670, 2948, 20324, 10667.142857142857, 45487684.40816326, 159275621.14285713, 6, 312, 8, 76050, 1380, 20324, 9506.25, 47821902.4, 139604218.5
29, 1508, 9, 4454, 68, 1460, 494.8888888888889, 283718.3209876543, 528633.3333333334, 5, 260, 42, 367337, 83, 26116, 8746.119047619048, 66331893.24773244, 142826491.64285713, 34, 1768, 51, 371791, 68, 26116, 7290.019607843137, 65891180.30176899, 117715104.88235295
21, 1092, 3, 2964, 91, 1441, 988.0, 402318.0, 1378462.0, 4, 208, 33, 270902, 83, 23220, 8209.151515151516, 76874134.3103765, 144264302.9090909, 25, 1300, 36, 273866, 83, 23220, 7607.388888888889, 75717875.0804453, 132357149.5
36, 1884, 9, 3092, 87, 1442, 343.55555555555554, 197327.58024691357, 315358.0, 6, 312, 93, 834101, 83, 26116, 8968.827956989247, 65535613.60480981, 145975488.52688172, 42, 2196, 102, 837193, 83, 26116, 8207.774509803921, 65795155.4957002, 133123124.06862745
24, 1248, 1, 1364, 1364, 1364, 1364.0, 0.0, 1860496.0, 1, 52, 24, 271475, 2948, 17428, 11311.458333333334, 46495545.08159723, 174444634.70833334, 25, 1300, 25, 272839, 1364, 17428, 10913.56, 47524870.69637651, 167541269.16
0, 0, 4, 430, 91, 124, 107.5, 272.25, 11828.5, 4, 208, 2, 262, 131, 131, 131.0, 0.0, 17161.0, 4, 208, 6, 692, 91, 131, 115.33333333333333, 274.1875, 13606.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 2132, 2, 2890, 1445, 1445, 1445.0, 0.0, 2088025.0, 1, 52, 41, 405041, 2948, 26116, 9879.048780487805, 50487744.97323021, 148083349.7804878, 42, 2184, 43, 407931, 1445, 26116, 9486.767441860466, 50938977.99092969, 141292869.55813953
10, 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 93519, 2948, 26116, 9351.9, 66730799.289999984, 154188832.9, 10, 520, 10, 93519, 2948, 26116, 9351.9, 66730799.29000001, 154188832.9
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 156, 2, 276, 91, 185, 138.0, 2209.0, 21253.0, 2, 104, 5, 4539, 83, 2711, 907.8, 1087788.56, 1911889.4, 5, 260, 7, 4815, 83, 2711, 687.8571428571429, 989163.0833333334, 1371707.5714285714
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 2912, 1225, 1687, 1456.0, 53361.0, 2173297.0, 3, 156, 0, 0, 0, 0, 0, 0, 0, 3, 156, 2, 2912, 1225, 1687, 1456.0, 53361.0, 2173297.0
15, 780, 2, 1536, 91, 1445, 768.0, 458329.0, 1048153.0, 2, 104, 58, 452772, 83, 20324, 7806.413793103448, 45548634.55291319, 106488730.86206897, 17, 884, 60, 454308, 83, 20324, 7571.8, 45609809.37575409, 102974044.93333334
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
