addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
4, 208, 0, 0, 0, 0, 0, 0, 0, 5, 260, 0, 0, 0, 0, 0, 0, 0, 9, 468, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 4, 208, 1, 76, 76, 76, 76.0, 0.0, 5776.0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
4, 208, 0, 0, 0, 0, 0, 0, 0, 3, 156, 0, 0, 0, 0, 0, 0, 0, 7, 364, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 208, 0, 0, 0, 0, 0, 0, 0, 4, 208, 0, 0, 0, 0, 0, 0, 0, 8, 416, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 260, 0, 0, 0, 0, 0, 0, 0, 3, 156, 0, 0, 0, 0, 0, 0, 0, 8, 416, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 80, 0, 0, 0, 0, 0, 0, 0, 4, 184, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 1, 108, 108, 108, 108.0, 0.0, 11664.0, 4, 208, 1, 108, 108, 108, 108.0, 0.0, 11664.0
3, 156, 0, 0, 0, 0, 0, 0, 0, 4, 208, 3, 324, 108, 108, 108.0, 0.0, 11664.0, 7, 364, 3, 324, 108, 108, 108.0, 0.0, 11664.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 1, 108, 108, 108, 108.0, 0.0, 11664.0, 4, 208, 1, 108, 108, 108, 108.0, 0.0, 11664.0
1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 2, 104, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 1, 52, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 104, 0, 0, 0, 0, 0, 0, 0, 2, 104, 1, 76, 76, 76, 76.0, 0.0, 5776.0, 4, 208, 1, 76, 76, 76, 76.0, 0.0, 5776.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 960, 15, 6566, 72, 2172, 437.73333333333335, 377575.66222222225, 569186.1333333333, 11, 596, 11, 3597, 83, 706, 327.0, 38295.818181818184, 145224.81818181818, 29, 1556, 26, 10163, 72, 2172, 390.88461538461536, 178797.44777209638, 389817.8846153846
5, 268, 7, 1740, 83, 651, 248.57142857142858, 36451.67346938776, 98239.42857142857, 6, 320, 11, 9057, 91, 3340, 823.3636363636364, 1002272.5950413223, 1680200.2727272727, 11, 588, 18, 10797, 83, 3340, 599.8333333333334, 829642.1664684899, 1064993.2777777778
39, 2060, 43, 12369, 81, 684, 287.6511627906977, 48329.90156841536, 131073.09302325582, 28, 1480, 56, 25893, 83, 3349, 462.375, 345709.5558035714, 559500.1964285715, 67, 3540, 99, 38262, 81, 3349, 386.4848484848485, 269330.3454734651, 373415.69696969696
22, 1168, 28, 10146, 71, 2038, 362.35714285714283, 171612.65816326533, 302915.35714285716, 22, 1168, 34, 10105, 83, 1274, 297.20588235294116, 90812.28114186849, 179143.61764705883, 44, 2336, 62, 20251, 71, 2038, 326.6290322580645, 115255.99826388889, 235040.53225806452
32, 1680, 24, 10418, 79, 1446, 434.0833333333333, 131585.0763888889, 320013.4166666667, 16, 848, 44, 97081, 83, 16465, 2206.3863636363635, 15880978.69163223, 20749119.477272727, 48, 2528, 68, 107499, 79, 16465, 1580.8676470588234, 13034960.23852041, 13538846.75
403, 20988, 22, 13024, 73, 1816, 592.0, 197546.45454545456, 548010.4545454546, 14, 768, 744, 5016128, 105, 17428, 6742.10752688172, 39118301.5341369, 84574315.43817204, 417, 21756, 766, 5029152, 73, 17428, 6565.472584856397, 39094290.82084996, 82161027.30548303
13, 708, 7, 3781, 79, 1218, 540.1428571428571, 131416.4081632653, 423170.71428571426, 4, 208, 12, 39556, 87, 16465, 3296.3333333333335, 29575873.72222222, 40441687.166666664, 17, 916, 19, 43337, 79, 16465, 2280.8947368421054, 24255144.482830383, 25698023.210526317
10, 520, 8, 4700, 103, 1585, 587.5, 174959.5, 520115.75, 5, 292, 6, 42629, 189, 16465, 7104.833333333333, 45825572.47222223, 96304229.16666667, 15, 812, 14, 47329, 103, 16465, 3380.6428571428573, 37759479.38999999, 41570450.071428575
109, 5668, 6, 2798, 103, 766, 466.3333333333333, 71666.88888888888, 289133.6666666667, 1, 52, 214, 1724877, 103, 26116, 8060.172897196262, 46506880.05889162, 111473267.19158879, 110, 5720, 220, 1727675, 103, 26116, 7853.068181818182, 46651128.28227399, 108440972.64090909
3, 156, 2, 2523, 558, 1965, 1261.5, 494912.25, 2086294.5, 3, 156, 8, 40343, 323, 16465, 5042.875, 25530096.609375, 50960684.875, 6, 312, 10, 42866, 323, 16465, 4286.6, 24160636.311728396, 41185806.8
5, 260, 7, 4446, 91, 1560, 635.1428571428571, 261220.693877551, 664627.1428571428, 4, 208, 12, 39043, 87, 16465, 3253.5833333333335, 22929102.909722224, 33514907.416666668, 9, 468, 19, 43489, 87, 16465, 2288.8947368421054, 19009140.670135275, 21412172.57894737
58, 3016, 6, 1529, 87, 558, 254.83333333333334, 34451.13888888888, 99391.16666666667, 5, 260, 164, 830143, 83, 20324, 5061.84756097561, 24184938.677981853, 49807239.40853658, 63, 3276, 170, 831672, 83, 20324, 4892.1882352941175, 24158743.387688696, 48052844.76470588
35, 1820, 4, 1885, 91, 678, 471.25, 50596.6875, 272673.25, 1, 52, 127, 930430, 83, 20566, 7326.220472440945, 41399355.84115568, 95072862.2519685, 36, 1872, 131, 932315, 83, 20566, 7116.908396946565, 41475531.41134848, 92178199.99236642
4, 208, 4, 3181, 558, 1229, 795.25, 65935.1875, 698357.75, 0, 0, 8, 38413, 291, 16465, 4801.625, 26923769.484375, 49979372.125, 4, 208, 12, 41594, 291, 16465, 3466.1666666666665, 24120369.1275, 33552367.333333332
1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 217, 217, 217, 217.0, 0.0, 47089.0, 1, 52, 1, 217, 217, 217, 217.0, 0.0, 47089.0
68, 3536, 3, 1674, 558, 558, 558.0, 0.0, 311364.0, 0, 0, 288, 1670047, 102, 23220, 5798.774305555556, 33704766.521978684, 67330549.96875, 68, 3536, 291, 1671721, 102, 23220, 5744.745704467354, 33671702.47738791, 66639630.5257732
56, 2912, 3, 1672, 557, 558, 557.3333333333334, 0.2222222222222222, 310620.6666666667, 0, 0, 88, 520344, 1500, 20324, 5913.0, 34568541.77272727, 69532110.77272727, 56, 2912, 91, 522016, 557, 20324, 5736.43956043956, 34461847.3668737, 67250083.62637363
31, 1612, 3, 2458, 557, 1216, 819.3333333333334, 81402.88888888889, 752710.0, 0, 0, 50, 129969, 323, 17428, 2599.38, 10102233.875599999, 16859010.26, 31, 1612, 53, 132427, 323, 17428, 2498.622641509434, 9899965.336223966, 15947332.886792453
151, 7852, 4, 2467, 557, 796, 616.75, 10710.1875, 391090.75, 2, 104, 205, 1451294, 537, 26116, 7079.482926829268, 32591807.56678168, 82710886.07804878, 153, 7956, 209, 1453761, 537, 26116, 6955.794258373206, 32676660.459666505, 81135387.6028708
1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 323, 323, 323, 323.0, 0.0, 104329.0, 1, 52, 1, 323, 323, 323, 323.0, 0.0, 104329.0
2, 104, 2, 1318, 631, 687, 659.0, 784.0, 435065.0, 0, 0, 3, 631, 87, 323, 210.33333333333334, 9339.555555555555, 53579.666666666664, 2, 104, 5, 1949, 87, 687, 389.8, 44944.75, 206173.8
10, 520, 3, 1671, 557, 557, 557.0, 0.0, 310249.0, 1, 52, 10, 80716, 2339, 16465, 8071.6, 27712480.839999996, 92863207.4, 11, 572, 13, 82387, 557, 16465, 6337.461538461538, 30502635.115311913, 71504832.38461539
101, 5252, 1, 557, 557, 557, 557.0, 0.0, 310249.0, 1, 52, 219, 1452659, 537, 17428, 6633.146118721461, 26804570.35307854, 70803197.78538813, 102, 5304, 220, 1453216, 537, 17428, 6605.527272727273, 26827419.74281993, 70482775.2909091
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 364, 2, 1114, 557, 557, 557.0, 0.0, 310249.0, 0, 0, 10, 78644, 2105, 17404, 7864.4, 35248202.24, 97096989.6, 7, 364, 12, 79758, 557, 17404, 6646.5, 36456885.90082645, 80965866.16666667
25, 1300, 6, 2887, 91, 1249, 481.1666666666667, 138341.47222222222, 369862.8333333333, 3, 156, 147, 919317, 87, 23220, 6253.857142857143, 36971928.952380955, 76082658.11564626, 28, 1456, 153, 922204, 87, 23220, 6027.477124183007, 36888406.72732222, 73113528.8888889
