addr1_packet_ctrl, addr1_bytes_ctrl, addr1_packet, addr1_bytes, addr1_pkt_len_min, addr1_pkt_len_max, addr1_pkt_len_avg,addr1_pkt_len_var, addr1_pkt_len_mom2, addr2_packet_ctrl, addr2_bytes_ctrl, addr2_packet, addr2_bytes, addr2_pkt_len_min, addr2_pkt_len_max, addr2_pkt_len_avg,addr2_pkt_len_var, addr2_pkt_len_mom2, addra_packet_ctrl, addra_bytes_ctrl, addra_packet, addra_bytes, addra_pkt_len_min, addra_pkt_len_max, addra_pkt_len_avg,addra_pkt_len_var, addra_pkt_len_mom2 
1, 60, 1, 93, 93, 93, 93.0, 0.0, 8649.0, 1, 52, 0, 0, 0, 0, 0, 0, 0, 2, 112, 1, 93, 93, 93, 93.0, 0.0, 8649.0
1, 52, 1, 1132, 1132, 1132, 1132.0, 0.0, 1281424.0, 1, 52, 1, 73, 73, 73, 73.0, 0.0, 5329.0, 2, 104, 2, 1205, 73, 1132, 602.5, 249218.0, 643376.5
2, 104, 1, 332, 332, 332, 332.0, 0.0, 110224.0, 0, 0, 2, 592, 100, 492, 296.0, 38416.0, 126032.0, 2, 104, 3, 924, 100, 492, 308.0, 30940.159999999996, 120762.66666666667
4, 224, 5, 1485, 71, 569, 297.0, 51458.8, 139667.8, 5, 276, 2, 179, 87, 92, 89.5, 6.25, 8016.5, 9, 500, 7, 1664, 71, 569, 237.71428571428572, 39222.172839506165, 102053.14285714286
24, 1248, 16, 2678, 83, 608, 167.375, 20883.484375, 48897.875, 13, 676, 40, 65970, 83, 5724, 1649.25, 2978243.4375, 5698269.0, 37, 1924, 56, 68648, 83, 5724, 1225.857142857143, 2790343.655815972, 4084162.964285714
15, 800, 9, 2772, 68, 569, 308.0, 54740.0, 149604.0, 11, 604, 7, 10475, 160, 2962, 1496.4285714285713, 1315950.2448979593, 3555248.714285714, 26, 1404, 16, 13247, 68, 2962, 827.9375, 1158837.1077504726, 1639573.5625
13, 676, 5, 982, 83, 439, 196.4, 16187.439999999999, 54760.4, 4, 208, 24, 50632, 68, 5724, 2109.6666666666665, 2065232.8888888888, 6515926.333333333, 17, 884, 29, 51614, 68, 5724, 1779.7931034482758, 2184686.2164471345, 5401932.206896552
1, 52, 1, 104, 104, 104, 104.0, 0.0, 10816.0, 1, 52, 1, 104, 104, 104, 104.0, 0.0, 10816.0, 2, 104, 2, 208, 104, 104, 104.0, 0.0, 10816.0
10, 508, 3, 359, 68, 200, 119.66666666666667, 3314.8888888888887, 17635.0, 1, 52, 9, 26687, 1470, 5724, 2965.222222222222, 1586976.3950617285, 10379519.222222222, 11, 560, 12, 27046, 68, 5724, 2253.8333333333335, 2352231.2517006802, 7789048.166666667
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 492, 13, 3797, 83, 569, 292.0769230769231, 43135.14792899408, 128444.07692307692, 12, 648, 8, 11453, 140, 3328, 1431.625, 2036107.234375, 4085657.375, 21, 1140, 21, 15250, 83, 3328, 726.1904761904761, 1463874.2330558856, 1635953.9047619049
64, 3328, 6, 4081, 91, 1479, 680.1666666666666, 339631.1388888889, 802257.8333333334, 6, 312, 66, 368138, 83, 17428, 5577.848484848485, 11987917.97704316, 43100311.696969695, 70, 3640, 72, 372219, 83, 17428, 5169.708333333333, 12479051.66503886, 39575473.875
15, 780, 5, 3210, 87, 1465, 642.0, 402456.0, 814620.0, 4, 208, 16, 190969, 171, 23220, 11935.5625, 69896533.62109375, 212354185.8125, 19, 988, 21, 194179, 87, 23220, 9246.619047619048, 75412037.10591674, 161987622.52380952
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
32, 1664, 6, 3065, 91, 1468, 510.8333333333333, 237170.47222222225, 498121.1666666667, 6, 312, 41, 323072, 83, 20324, 7879.804878048781, 54474727.52290303, 116566052.43902439, 38, 1976, 47, 326137, 83, 20324, 6939.085106382979, 54226667.96164773, 101748869.72340426
5, 268, 10, 2129, 74, 643, 212.9, 40799.490000000005, 86125.9, 7, 372, 8, 3979, 83, 2696, 497.375, 720734.234375, 968116.125, 12, 640, 18, 6108, 74, 2696, 339.3333333333333, 478374.96005917154, 478121.55555555556
112, 5832, 13, 8140, 83, 1450, 626.1538461538462, 319354.7455621302, 711423.3846153846, 11, 580, 170, 1351115, 83, 26116, 7947.735294117647, 45361862.31228374, 108528358.61764705, 123, 6412, 183, 1359255, 83, 26116, 7427.622950819672, 45604513.20772978, 100869232.07103825
27, 1404, 4, 1620, 87, 1351, 405.0, 298308.0, 462333.0, 3, 156, 31, 261749, 83, 23220, 8443.516129032258, 48181845.927159205, 119474810.5483871, 30, 1560, 35, 263369, 83, 23220, 7524.828571428571, 48958693.01010101, 105873384.54285714
0, 0, 5, 627, 91, 195, 125.4, 1442.24, 17167.4, 4, 208, 2, 264, 132, 132, 132.0, 0.0, 17424.0, 4, 208, 7, 891, 91, 195, 127.28571428571429, 812.0, 17240.714285714286
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 364, 1, 1445, 1445, 1445, 1445.0, 0.0, 2088025.0, 0, 0, 7, 72701, 2948, 20324, 10385.857142857143, 49487984.12244898, 157354012.7142857, 7, 364, 8, 74146, 1445, 20324, 9268.25, 51162762.82666667, 137945764.25
0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195, 195, 195, 195.0, 0.0, 38025.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 1976, 2, 1630, 185, 1445, 815.0, 396900.0, 1061125.0, 1, 52, 41, 429744, 1500, 23220, 10481.560975609756, 45957011.41701368, 155820131.90243903, 39, 2028, 43, 431374, 185, 23220, 10031.953488372093, 47044094.05045352, 148622038.55813953
1, 52, 2, 286, 91, 195, 143.0, 2704.0, 23153.0, 1, 52, 3, 476, 91, 202, 158.66666666666666, 2349.555555555555, 27524.666666666668, 2, 104, 5, 762, 91, 202, 152.4, 2484.1875, 25776.0
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
1, 52, 4, 3182, 91, 1677, 795.5, 453328.75, 1086149.0, 4, 208, 3, 298, 83, 124, 99.33333333333333, 314.88888888888886, 10182.0, 5, 260, 7, 3480, 83, 1677, 497.14285714285717, 297835.9600000001, 625020.2857142857
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 1612, 2, 1645, 200, 1445, 822.5, 387506.25, 1064012.5, 0, 0, 46, 426423, 1500, 23220, 9270.065217391304, 54590726.626181476, 140524835.76086956, 31, 1612, 48, 428068, 200, 23220, 8918.083333333334, 54923488.56145314, 134713968.125
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0
32, 1664, 1, 1352, 1352, 1352, 1352.0, 0.0, 1827904.0, 0, 0, 57, 580020, 1500, 23220, 10175.78947368421, 45882615.25392429, 149429306.66666666, 32, 1664, 58, 581372, 1352, 23220, 10023.655172413793, 46154785.76151229, 146884454.89655173
1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0
36, 1872, 3, 1994, 91, 1445, 664.6666666666666, 326908.2222222222, 768690.0, 5, 260, 48, 421872, 83, 23220, 8789.0, 57372585.25, 134619106.25, 41, 2132, 51, 423866, 83, 23220, 8311.098039215687, 57583463.12478319, 126745552.35294117
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 400, 200, 200, 200.0, 0.0, 40000.0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 200, 200, 200, 200.0, 0.0, 40000.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 13, 24084, 68, 4156, 1852.6153846153845, 1904000.852071006, 5336184.615384615, 21, 1092, 0, 0, 0, 0, 0, 0, 0, 21, 1092, 13, 24084, 68, 4156, 1852.6153846153845, 1904000.852071006, 5336184.615384615
2, 104, 1, 91, 91, 91, 91.0, 0.0, 8281.0, 1, 52, 4, 463, 83, 175, 115.75, 1299.6875, 14697.75, 3, 156, 5, 554, 83, 175, 110.8, 1215.7777777777778, 13414.4
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 1404, 1, 1445, 1445, 1445, 1445.0, 0.0, 2088025.0, 0, 0, 39, 435819, 2948, 21772, 11174.846153846154, 49982076.43786981, 174859263.0, 27, 1404, 40, 437264, 1445, 21772, 10931.6, 50532576.14036213, 170539982.05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68, 68, 68, 68.0, 0.0, 4624.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1, 157, 157, 157, 157.0, 0.0, 24649.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 157, 157, 157, 157.0, 0.0, 24649.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 1248, 2, 1602, 157, 1445, 801.0, 414736.0, 1056337.0, 0, 0, 50, 423145, 2948, 20324, 8462.9, 44249616.57, 115870292.98, 24, 1248, 52, 424747, 157, 20324, 8168.211538461538, 44518611.830065355, 111454371.59615384
